address,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,PriceEstimate,RentEstimate,imgSrc
4586 Wilson Ave,San Diego,CA,92116,32.760693,-117.11649,950000.0,1.0,2.0,936.0,Single Family,991300.0,3499.0,https://photos.zillowstatic.com/fp/2489175bfd48a8928fbee2c12d64f47e-p_e.jpg
1022 24 Ramona Ave,Spring Valley,CA,91977,32.71547,-116.99556,950000.0,3.0,4.0,2270.0,Single Family,950900.0,4500.0,https://photos.zillowstatic.com/fp/d748ef9f76cb7794fa7f5e9817724b1a-p_e.jpg
1920 Wheatville St,Chula Vista,CA,91913,32.636116,-116.97778,949998.0,3.0,4.0,1873.0,Single Family,957700.0,4400.0,https://photos.zillowstatic.com/fp/688f09c3b80eee9a5ce2e8e805228c4a-p_e.jpg
2340 Gatling Ct,San Diego,CA,92111,32.78671,-117.165855,949900.0,2.0,3.0,1090.0,Single Family,959500.0,3849.0,https://photos.zillowstatic.com/fp/208e02dee6960f23d335889d94159352-p_e.jpg
29603 Nandina Dr,Escondido,CA,92026,33.252785,-117.14072,949900.0,3.0,3.0,2413.0,Single Family,821300.0,4214.0,https://photos.zillowstatic.com/fp/5dae930471c29ed0721d840d6fb570d1-p_e.jpg
2970 Via Viejas,Alpine,CA,91901,32.817795,-116.749,949900.0,3.0,3.0,2546.0,Single Family,958000.0,4770.0,https://photos.zillowstatic.com/fp/bc7da8929b91ec63119c1c6a914f145d-p_e.jpg
9249 Overton Ave,San Diego,CA,92123,32.79441,-117.127266,949000.0,2.0,3.0,1200.0,Single Family,909400.0,4034.0,https://photos.zillowstatic.com/fp/516ba93992bf4675890fb10a8565e4eb-p_e.jpg
2494 Mackenzie Creek Rd,Chula Vista,CA,91914,32.656857,-116.96523,935999.0,3.0,3.0,1523.0,Single Family,925600.0,3900.0,https://photos.zillowstatic.com/fp/bfff1b5597167c4c3f96fc45ae41e9ab-p_e.jpg
1638 Kurtz St,Oceanside,CA,92054,33.184147,-117.35333,924999.0,1.0,3.0,954.0,Single Family,936800.0,3499.0,https://photos.zillowstatic.com/fp/f10164a9b670ef3fc4807abeb762ef5f-p_e.jpg
855 Warmlands Ave,Vista,CA,92084,33.209953,-117.21093,924900.0,2.0,4.0,1584.0,Single Family,,3569.0,https://photos.zillowstatic.com/fp/08437994671dff9eeb799db7fabf405c-p_e.jpg
27836 Evergreen Way,Valley Center,CA,92082,33.215668,-117.040695,920000.0,2.0,3.0,2061.0,Single Family,908000.0,3900.0,https://photos.zillowstatic.com/fp/69f75823f0acd3bad784a4a8163b6402-p_e.jpg
"4518 Coronado Dr, Oceanside, CA 92057",Oceanside,CA,92057,33.25646,-117.31831,919000,3,4,2522,Single Family,902000,4300,https://photos.zillowstatic.com/fp/73e722683b2bf8fb12c342fb824b80ea-p_e.jpg
520 S Barnwell St,Oceanside,CA,92054,33.201786,-117.34572,915000.0,2.0,3.0,1422.0,Single Family,929000.0,3914.0,https://photos.zillowstatic.com/fp/521a6c454eaa612013b4117b23342a88-p_e.jpg
1482 Autumn Woods Pl,Escondido,CA,92029,33.10166,-117.10652,899950.0,2.0,3.0,1366.0,Single Family,,,https://photos.zillowstatic.com/fp/00b4af1f5a0e2b12db427513641d7983-p_e.jpg
1859 Spyglass Cir,Vista,CA,92081,33.164692,-117.22935,899900.0,3.0,4.0,2224.0,Single Family,,4300.0,https://photos.zillowstatic.com/fp/37268c7e6853f05f22192f195bfbd5b2-p_e.jpg
8903 Platanus Pl,Escondido,CA,92026,33.255527,-117.141815,899900.0,5.0,4.0,2346.0,Single Family,907900.0,4250.0,https://photos.zillowstatic.com/fp/d53b53d383a21b125f616a2b7a430fc1-p_e.jpg
7037 La Sena Ave,San Diego,CA,92114,32.706882,-117.04512,899000.0,3.0,6.0,3233.0,Single Family,904700.0,5500.0,https://photos.zillowstatic.com/fp/1a1c13344c8b1e40e1037ebcea15069d-p_e.jpg
2133 Madiera Dr,Oceanside,CA,92056,33.195732,-117.30825,899000.0,3.0,4.0,1913.0,Single Family,912700.0,3951.0,https://photos.zillowstatic.com/fp/1d69ef1166188d373edf8cf57e71b3a3-p_e.jpg
2231 Mountain Ridge Rd,Chula Vista,CA,91914,32.663612,-116.97433,899000.0,2.0,3.0,1794.0,Single Family,908700.0,3994.0,https://photos.zillowstatic.com/fp/1d7696a8ba0182129a3334f0949c12cd-p_e.jpg
736 Paseo Del Rey,Chula Vista,CA,91910,32.630497,-117.02954,899000.0,3.0,4.0,2119.0,Single Family,927300.0,4500.0,https://photos.zillowstatic.com/fp/a5c87cdc296dceb7616d7fb60fb9c71a-p_e.jpg
1040 W Country Club Ln,Escondido,CA,92026,33.157574,-117.10871,899000.0,2.0,3.0,1724.0,Single Family,910400.0,3714.0,https://photos.zillowstatic.com/fp/cff06cda19357425cc7d8bc8ffa2f930-p_e.jpg
4051 Clairemont Dr,San Diego,CA,92117,32.814476,-117.20072,899000.0,1.0,3.0,1152.0,Single Family,933400.0,3900.0,https://photos.zillowstatic.com/fp/fb42ca18c7ad65fa480fcbef95d61d94-p_e.jpg
4878 Pescadero Ave UNIT 101,San Diego,CA,92107,32.739124,-117.25475,895000.0,1.0,1.0,700.0,Condo,768400.0,3214.0,https://photos.zillowstatic.com/fp/f4a947cc043f9d352d8b428f305577bd-p_e.jpg
"33068 Regina Dr, Temecula, CA 92592",Temecula,CA,92592,33.473038,-117.08228,894000,3,4,2754,Single Family,894700,3497,https://photos.zillowstatic.com/fp/f22148febce46f47d8d699d9f593a10e-p_e.jpg
1136 Melrose Way,Vista,CA,92081,33.18376,-117.25537,890000.0,2.0,3.0,1566.0,Single Family,894600.0,3687.0,https://photos.zillowstatic.com/fp/55ad533253df48158ffa4c23549030b8-p_e.jpg
714 Fredricks Ave,Oceanside,CA,92058,33.237026,-117.335396,884000.0,2.0,4.0,1563.0,Single Family,889700.0,3734.0,https://photos.zillowstatic.com/fp/35a4d6caac992c28b1991318b078dc0f-p_e.jpg
8766 Tommy Dr,San Diego,CA,92119,32.80587,-117.00884,880000.0,2.0,3.0,1326.0,Single Family,898800.0,3800.0,https://photos.zillowstatic.com/fp/c6070085e38c3f4569bfe1c9b80e6bd2-p_e.jpg
2466 Myrtle Beach Way,Chula Vista,CA,91915,32.63201,-116.95109,880000.0,3.0,4.0,1743.0,Single Family,,,https://photos.zillowstatic.com/fp/caeaab942db12fb5474430ceb3639f82-p_e.jpg
1862 Tavern Ct,Alpine,CA,91901,32.833637,-116.77662,879900.0,2.0,4.0,1836.0,Single Family,873000.0,3998.0,https://photos.zillowstatic.com/fp/ab1a81e3556ec4c87be5d594fdf35e9c-p_e.jpg
718 Hilltop Dr,Chula Vista,CA,91910,32.63025,-117.06236,879000.0,3.0,4.0,2052.0,Single Family,883800.0,4200.0,https://photos.zillowstatic.com/fp/f242b7999b08f5b287086e42a82ceb6f-p_e.jpg
361 E James Ct,Chula Vista,CA,91910,32.633747,-117.0486,875000.0,2.0,3.0,1381.0,Single Family,878000.0,3699.0,https://photos.zillowstatic.com/fp/2b76ca823dbbf1534d36ab6299a1624a-p_e.jpg
1858 Ballina Dr,San Diego,CA,92114,32.723194,-117.07242,875000.0,3.0,4.0,2129.0,Single Family,889200.0,4440.0,https://photos.zillowstatic.com/fp/6170b145b380d028f4c012236298fe94-p_e.jpg
1859 Crandall Dr,San Diego,CA,92111,32.77897,-117.165726,874950.0,2.0,3.0,1075.0,Single Family,802000.0,3699.0,https://photos.zillowstatic.com/fp/b0f2691c37f81162c0625f8eb8a44b88-p_e.jpg
9928 Sadie St,Santee,CA,92071,32.85747,-116.96471,874900.0,2.0,5.0,1316.0,Single Family,867700.0,4396.0,https://photos.zillowstatic.com/fp/7307692781c8caf9d121ee1cb74f591a-p_e.jpg
2069 Boulders Rd,Alpine,CA,91901,32.83859,-116.77124,870000.0,3.0,4.0,2116.0,Single Family,,,https://photos.zillowstatic.com/fp/132bc06d612bc4081aeded30254f48a7-p_e.jpg
"15130 Jenell St, Poway, CA 92064",Poway,CA,92064,32.9884,-117.05622,870000,2,3,1234,Single Family,883900,3884,https://photos.zillowstatic.com/fp/47c250c359206ea30eebde047a58b7f6-p_e.jpg
6145 Samuel St,La Mesa,CA,91942,32.79009,-117.02318,870000.0,2.0,3.0,1248.0,Single Family,874100.0,3634.0,https://photos.zillowstatic.com/fp/b5606f01c2dbdf4ce521109f24309baf-p_e.jpg
9030 Redfield St,Spring Valley,CA,91977,32.71105,-117.00507,869000.0,3.0,5.0,2008.0,Single Family,885000.0,4319.0,https://photos.zillowstatic.com/fp/fb542565880b8de0136027db3c22384f-p_e.jpg
"44699 Mumm St, Temecula, CA 92592",Temecula,CA,92592,33.476807,-117.06983,859000,3,4,2056,Single Family,,3200,https://photos.zillowstatic.com/fp/07e320e9ce96c9ab94a3bd6e36e5931a-p_e.jpg
10897 Buckhurst Ave,San Diego,CA,92126,32.916348,-117.13463,859000.0,2.0,3.0,1134.0,Single Family,872200.0,3697.0,https://photos.zillowstatic.com/fp/24e1e1e55231c4315fad04e1588e5844-p_e.jpg
613 Myrtlewood Ct,Oceanside,CA,92058,33.235523,-117.333626,859000.0,2.0,3.0,1631.0,Single Family,869300.0,3714.0,https://photos.zillowstatic.com/fp/a6e463c34c90a21efda6b6eeb58386d8-p_e.jpg
9319 Lakeview Rd,Lakeside,CA,92040,32.846245,-116.90337,850000.0,2.0,3.0,1794.0,Single Family,854900.0,3999.0,https://photos.zillowstatic.com/fp/0f5be061fc3fa095b574718441e41981-p_e.jpg
1965 Pinewood Rd,Vista,CA,92081,33.158836,-117.25747,850000.0,3.0,3.0,1665.0,Single Family,859900.0,3895.0,https://photos.zillowstatic.com/fp/517ae5b254e55fa10d1e88879d0a73b1-p_e.jpg
19602 Santee Ln,Valley Center,CA,92082,33.216396,-116.9271,850000.0,2.0,3.0,1436.0,Single Family,824900.0,3194.0,https://photos.zillowstatic.com/fp/835b462779747881adfe207f6f2358d1-p_e.jpg
2119 Vintage Pl,Escondido,CA,92027,33.15727,-117.06061,850000.0,3.0,4.0,2059.0,Single Family,863800.0,4359.0,https://photos.zillowstatic.com/fp/f6308b192c29531a073e5803d49b08b4-p_e.jpg
458 E Oxford St,Chula Vista,CA,91911,32.61914,-117.03699,849999.0,3.0,5.0,1482.0,Single Family,862500.0,3569.0,https://photos.zillowstatic.com/fp/cfd52a795121c35f7d4bb1b701503cca-p_e.jpg
103 Mangano Cir,Encinitas,CA,92024,33.050045,-117.28594,849900.0,2.0,2.0,900.0,Townhouse,825600.0,3226.0,https://photos.zillowstatic.com/fp/12b78f9cdea261aa06d1bb1098bcf621-p_e.jpg
8840 Helen James Ave,San Diego,CA,92126,32.905003,-117.134125,849900.0,1.0,3.0,1073.0,Single Family,871700.0,3405.0,https://photos.zillowstatic.com/fp/9c4860572f175904ee2d8a9ad12ca562-p_e.jpg
4030 Daves Way,San Diego,CA,92154,32.580395,-117.047516,849000.0,2.0,4.0,1735.0,Single Family,854200.0,3999.0,https://photos.zillowstatic.com/fp/64f429fbdb2fbf3824ba90bfef5fcec0-p_e.jpg
1708 Birdsong Pl,El Cajon,CA,92021,32.81964,-116.92796,849000.0,3.0,4.0,1600.0,Single Family,858100.0,3936.0,https://photos.zillowstatic.com/fp/69483a2992afae0ca865d6b503ebdd57-p_e.jpg
4588 Chinook Ct,San Diego,CA,92117,32.829437,-117.19625,849000.0,1.0,3.0,1006.0,Single Family,862400.0,3499.0,https://photos.zillowstatic.com/fp/fed0b2cdabaabda23c23eb10377a4086-p_e.jpg
2988 Hires Way,San Diego,CA,92173,32.550198,-117.05494,839900.0,2.0,4.0,2017.0,Single Family,783000.0,4398.0,https://photos.zillowstatic.com/fp/5d018f60dd951b0980d404ab9bb4c4d8-p_e.jpg
926 Park Villa Pl,Escondido,CA,92025,33.11813,-117.06822,839000.0,2.0,3.0,1598.0,Single Family,855100.0,3499.0,https://photos.zillowstatic.com/fp/61253c0a045829da42587adc58805443-p_e.jpg
424 Corte Maria Ave,Chula Vista,CA,91910,32.63971,-117.06861,829000.0,2.0,4.0,1452.0,Single Family,832500.0,3796.0,https://photos.zillowstatic.com/fp/212d07afd577e2ea3cc07a0b26a597ca-p_e.jpg
2505 Fieldcrest Pl,Spring Valley,CA,91977,32.732174,-116.976494,825000.0,3.0,4.0,1949.0,Single Family,818500.0,4396.0,https://photos.zillowstatic.com/fp/a7fed3880e3d4c834d345b6f9c8b35cc-p_e.jpg
2016 Badger Gln,Escondido,CA,92029,33.097984,-117.116165,825000.0,3.0,3.0,1345.0,Single Family,842900.0,3789.0,https://photos.zillowstatic.com/fp/dbdc45c069496863b377499a5ec97083-p_e.jpg
4380 Cartagena Dr,San Diego,CA,92115,32.757088,-117.06314,820000.0,1.0,2.0,1197.0,Single Family,809200.0,3099.0,https://photos.zillowstatic.com/fp/866041dcd835b5630e9a48a9f7a9860f-p_e.jpg
1634 Oakforest Rd,Santa Ysabel,CA,92070,33.09604,-116.65815,820000.0,3.0,3.0,1780.0,Single Family,804700.0,3499.0,https://photos.zillowstatic.com/fp/e50b76ad01ed6c3a7ec987f6c521aa30-p_e.jpg
270 Paseo Marguerita,Vista,CA,92084,33.23022,-117.24507,809900.0,2.0,3.0,1495.0,Single Family,811800.0,3462.0,https://photos.zillowstatic.com/fp/70642227eed538e28a3cea9818259ac8-p_e.jpg
2191 Torrey Gln,Escondido,CA,92026,33.16646,-117.12532,800000.0,2.0,3.0,1603.0,Single Family,797100.0,3499.0,https://photos.zillowstatic.com/fp/28f9a9759b6292c7df33216528d4884f-p_e.jpg
3432 Descanso Ave,San Marcos,CA,92078,33.15055,-117.20204,800000.0,2.0,3.0,1198.0,Single Family,791300.0,3499.0,https://photos.zillowstatic.com/fp/80a43934de55e1424f0ee8d35059c853-p_e.jpg
"16495 Bernardo Oaks Dr, San Diego, CA 92128",San Diego,CA,92128,33.01276,-117.0638,800000,2,2,1197,Single Family,803700,3099,https://photos.zillowstatic.com/fp/90e70ac871cec3ce750fd679036f1686-p_e.jpg
4355 Serena Ave,Oceanside,CA,92056,33.175983,-117.278,800000.0,2.0,4.0,1578.0,Single Family,804700.0,3775.0,https://photos.zillowstatic.com/fp/a04f6229ab847fc4462ee3ebc6b928cd-p_e.jpg
1416 Phillips St,Vista,CA,92083,33.183743,-117.22666,799990.0,2.0,3.0,1481.0,Single Family,815000.0,3599.0,https://photos.zillowstatic.com/fp/8a2e5ff811b27936a94b38ba3abd6208-p_e.jpg
270 Manzanita Dr,Oceanside,CA,92057,33.244976,-117.29532,799900.0,2.0,4.0,1411.0,Single Family,,3462.0,https://photos.zillowstatic.com/fp/010e3f55748f5f985f8c709f694dd247-p_e.jpg
213 Los Soneto Dr,San Diego,CA,92114,32.705215,-117.04327,799900.0,2.0,3.0,1113.0,Single Family,,3395.0,https://photos.zillowstatic.com/fp/4e6c1baf143a62f3dc2c9a5851316096-p_e.jpg
164 J St,Chula Vista,CA,91910,32.62889,-117.06868,799900.0,2.0,4.0,1600.0,Single Family,810600.0,3898.0,https://photos.zillowstatic.com/fp/b4701036df616a1c62e3dc3e3ee5767b-p_e.jpg
"31664 Dane Ct, Temecula, CA 92591",Temecula,CA,92591,33.53117,-117.10684,799900,3,4,2293,Single Family,785000,3569,https://photos.zillowstatic.com/fp/bf4a608a077b864a9860b8e39f303d49-p_e.jpg
8703 Valencia St,Spring Valley,CA,91977,32.73438,-117.01204,799900.0,3.0,4.0,1856.0,Single Family,794900.0,4366.0,https://photos.zillowstatic.com/fp/f42fa4e94bae025b23bac54802e73cd7-p_e.jpg
1125 Mona Pl,El Cajon,CA,92020,32.780132,-116.97456,799000.0,2.0,4.0,1770.0,Single Family,781500.0,4199.0,https://photos.zillowstatic.com/fp/0e1d20b4082391962dd972170f59c403-p_e.jpg
2157 Via Corte,Escondido,CA,92029,33.094208,-117.08714,799000.0,2.0,3.0,1261.0,Single Family,804100.0,3680.0,https://photos.zillowstatic.com/fp/68a48ae13b7beba25c670c9d3493e2c3-p_e.jpg
5059 Niagara Ave UNIT 5,San Diego,CA,92107,32.7464,-117.25304,799000.0,1.0,1.0,560.0,Condo,788700.0,2764.0,https://photos.zillowstatic.com/fp/c7875854647d9256160d35cded4d1acb-p_e.jpg
2512 Baily Ave,San Diego,CA,92105,32.732452,-117.09247,799000.0,2.0,3.0,1102.0,Single Family,791800.0,3428.0,https://photos.zillowstatic.com/fp/d7548ae90a1dc27bacef6a27d3e441aa-p_e.jpg
16485 Sarape Dr,San Diego,CA,92128,33.01292,-117.06099,799000.0,2.0,2.0,1197.0,Single Family,808500.0,3187.0,https://photos.zillowstatic.com/fp/e0611133c93bad9639058a3e9ffe3013-p_e.jpg
"3433 Lake Park Ave, Fallbrook, CA 92028",Fallbrook,CA,92028,33.325882,-117.14999,799000,3,4,2149,Single Family,790800,3929,https://photos.zillowstatic.com/fp/e9242abaac383ed4268d0f5d06fc6645-p_e.jpg
3816 Marcwade Ct,San Diego,CA,92154,32.573334,-117.05203,795000.0,2.0,4.0,1960.0,Single Family,811400.0,4097.0,https://photos.zillowstatic.com/fp/292facfac053283fe8680599ae8648b5-p_e.jpg
"31967 Aurora Ct, Temecula, CA 92591",Temecula,CA,92591,33.532696,-117.10219,795000,3,4,2986,Single Family,798300,3499,https://photos.zillowstatic.com/fp/8117afdf23335c020147e3ab535a2fdf-p_e.jpg
2508 Meadowlark Ln,Escondido,CA,92027,33.13779,-117.03957,795000.0,2.0,3.0,1100.0,Single Family,812500.0,2700.0,https://photos.zillowstatic.com/fp/c83aef3996b95b191118d559f58589a6-p_e.jpg
3386 Wittman Way,San Diego,CA,92173,32.54404,-117.04977,789900.0,3.0,4.0,1560.0,Single Family,797700.0,3800.0,https://photos.zillowstatic.com/fp/6ebf31d384c40c850e53bd17943ae3d1-p_e.jpg
8503 Villa La Jolla Dr APT B,La Jolla,CA,92037,32.86399,-117.23512,789000.0,2.0,2.0,978.0,Condo,797600.0,3310.0,https://photos.zillowstatic.com/fp/6f982db1a04f8903a5e654eddca5d387-p_e.jpg
8806 Olive Dr,Spring Valley,CA,91977,32.7421,-117.007774,787500.0,3.0,4.0,1878.0,Single Family,777900.0,4421.0,https://photos.zillowstatic.com/fp/4b571b2093bd15ed2888ad9359195a58-p_e.jpg
1023 W Renette Ave,El Cajon,CA,92020,32.78384,-116.97446,779900.0,2.0,3.0,1856.0,Single Family,792600.0,3994.0,https://photos.zillowstatic.com/fp/66356153781143596298cd5119cbdeeb-p_e.jpg
8771 Gracilior Pl,Escondido,CA,92026,33.25211,-117.14233,779900.0,2.0,4.0,1794.0,Single Family,789500.0,3694.0,https://photos.zillowstatic.com/fp/94b9364236c330ab882c4c63200af54d-p_e.jpg
2253 Via Blanca,Oceanside,CA,92054,33.18552,-117.33336,779000.0,3.0,2.0,1712.0,Single Family,,3867.0,https://photos.zillowstatic.com/fp/5bc2d50b106840f70c5c82ea1041ec26-p_e.jpg
2986 Luciernaga St UNIT 9,Carlsbad,CA,92009,33.107044,-117.239624,779000.0,3.0,2.0,1508.0,Condo,783600.0,3819.0,https://photos.zillowstatic.com/fp/dc130c3b94da9468c626a159804543e4-p_e.jpg
4243 46th St,San Diego,CA,92115,32.7543,-117.09523,778000.0,1.0,3.0,917.0,Single Family,797300.0,3399.0,https://photos.zillowstatic.com/fp/385520a5ce5adcc5398f54e283f2f01e-p_e.jpg
10022 Knollview Dr,Spring Valley,CA,91977,32.7302,-116.980736,774000.0,2.0,3.0,1602.0,Single Family,770800.0,3829.0,https://photos.zillowstatic.com/fp/acad3a6bb5f4092ad02f46f3c823a000-p_e.jpg
2956 Ulric St,San Diego,CA,92111,32.796352,-117.17401,770000.0,1.0,2.0,750.0,Single Family,688500.0,3214.0,https://photos.zillowstatic.com/fp/2f2e295c04a4245ae0e53a7b6e2ee655-p_e.jpg
2201 E Lincoln Ave,Escondido,CA,92027,33.14966,-117.05597,769000.0,2.0,3.0,1478.0,Single Family,781100.0,3499.0,https://photos.zillowstatic.com/fp/b61361014c4bcf13aaf0b8c5ac959f16-p_e.jpg
"3605 Bernwood Pl UNIT 77, San Diego, CA 92130",San Diego,CA,92130,32.95561,-117.23577,765000,2,2,950,Single Family,782300,3262,https://photos.zillowstatic.com/fp/dd9dc31cc4e566ca20233ab5d5eaea41-p_e.jpg
931 McLain St,Escondido,CA,92027,33.122658,-117.056305,765000.0,2.0,4.0,1330.0,Single Family,697900.0,3495.0,https://photos.zillowstatic.com/fp/f05cf19692cee11f2037bd636fafe404-p_e.jpg
2446 Eagle Crest Ln,Vista,CA,92081,33.162815,-117.23147,759900.0,2.0,2.0,1411.0,Single Family,767800.0,3043.0,https://photos.zillowstatic.com/fp/854d8db43967c45bba5d7bc19d1b0a65-p_e.jpg
1550 Bridgeview Dr,San Diego,CA,92105,32.721966,-117.11542,759000.0,2.0,3.0,1357.0,Townhouse,772300.0,3565.0,https://photos.zillowstatic.com/fp/1c45c5654bdacf213d92b166248d2178-p_e.jpg
208 River Rock Ct,Santee,CA,92071,32.8458,-116.9889,759000.0,2.0,3.0,1369.0,Single Family,776900.0,3496.0,https://photos.zillowstatic.com/fp/5ce791e2be1dbdfed56aef8d0728515d-p_e.jpg
9 L St,Chula Vista,CA,91911,32.624157,-117.06016,750000.0,2.0,3.0,1513.0,Single Family,762400.0,3800.0,https://photos.zillowstatic.com/fp/08e292a3f69de04074bd698b3c993d94-p_e.jpg
8548 Rancho Canada Rd,El Cajon,CA,92021,32.831223,-116.89509,750000.0,2.0,3.0,1377.0,Single Family,757200.0,3750.0,https://photos.zillowstatic.com/fp/f3dff981cd229e4d2bb401c97e6887bb-p_e.jpg
2720 L Ave,National City,CA,91950,32.662468,-117.08837,749999.0,1.0,2.0,988.0,Single Family,755400.0,2949.0,https://photos.zillowstatic.com/fp/283e1815b5e2d666b92cfea4fe407bd1-p_e.jpg
10018 Tamil Rd,Lakeside,CA,92040,32.8615,-116.914375,749999.0,2.0,3.0,1285.0,Single Family,775800.0,3562.0,https://photos.zillowstatic.com/fp/2e4b924a9f23bacd9f615b64bc4e4382-p_e.jpg
10350 Caminito Cuervo UNIT 76,San Diego,CA,92108,32.787132,-117.11103,749999.0,2.0,3.0,1352.0,Single Family,748900.0,3796.0,https://photos.zillowstatic.com/fp/30dbc5a0392d64d58074ddcc10aaae03-p_e.jpg
919 Wellpott Pl,Vista,CA,92084,33.21284,-117.24031,749900.0,4.0,4.0,1498.0,Single Family,762800.0,3667.0,https://photos.zillowstatic.com/fp/5946bee496e8e0603019ad1867c1347b-p_e.jpg
"28410 Sunset Rd, Valley Center, CA 92082",Valley Center,CA,92082,33.23035,-116.98028,749000,1,3,1120,Single Family,,3214,https://photos.zillowstatic.com/fp/a40f79060579d156f7dd1c8e44960c9d-p_e.jpg
421 Hightree Pl,San Diego,CA,92114,32.693665,-117.03609,745000.0,2.0,3.0,1065.0,Single Family,752500.0,3421.0,https://photos.zillowstatic.com/fp/4b5b3eb391dd8826cf2e3b62565d30ac-p_e.jpg
7489 Guthrie Way,San Diego,CA,92114,32.709507,-117.03704,740000.0,2.0,4.0,1176.0,Single Family,755700.0,3934.0,https://photos.zillowstatic.com/fp/5be1725e8883dfae2a9569a745aa0809-p_e.jpg
1091 Jennifer Cir,Vista,CA,92083,33.21464,-117.25077,739000.0,2.0,3.0,1499.0,Single Family,775700.0,3525.0,https://photos.zillowstatic.com/fp/2ea3c79046803ad73c4d8b1ec9c1ddad-p_e.jpg
2141 Jefferson Ave,Escondido,CA,92027,33.14382,-117.052,730000.0,2.0,3.0,1420.0,Single Family,646500.0,3597.0,https://photos.zillowstatic.com/fp/81b8eea725dba21a86670d48a184b46c-p_e.jpg
6090 Rock St,San Diego,CA,92115,32.751842,-117.0647,729000.0,2.0,3.0,1044.0,Single Family,734100.0,6503.0,https://photos.zillowstatic.com/fp/5a7bb22bb3ee62765148d6ab49f448e9-p_e.jpg
"16319 Gabarda Rd, San Diego, CA 92128",San Diego,CA,92128,33.00967,-117.05664,725000,2,2,1384,Single Family,729800,3280,https://photos.zillowstatic.com/fp/685715fa6959564ec3a9a22677d892ef-p_e.jpg
"16967 Hierba Dr, San Diego, CA 92128",San Diego,CA,92128,33.02034,-117.07023,725000,2,2,1197,Single Family,738100,3200,https://photos.zillowstatic.com/fp/86e051d84c3fa2be3345c2e231f3a196-p_e.jpg
3747 Hemlock St,San Diego,CA,92113,32.699543,-117.11358,725000.0,3.0,5.0,2150.0,Single Family,,5528.0,https://photos.zillowstatic.com/fp/b47cd1d9cdb12d07a6982cb5961de6ac-p_e.jpg
1711 Kenora Dr,Escondido,CA,92027,33.12632,-117.050255,725000.0,2.0,4.0,1617.0,Single Family,728900.0,3789.0,https://photos.zillowstatic.com/fp/cbab378ccf2b012fc9e7b848b9d95e3f-p_e.jpg
2510 Clairemont Dr UNIT 301,San Diego,CA,92117,32.791264,-117.20482,724900.0,2.0,2.0,1200.0,Condo,,,https://photos.zillowstatic.com/fp/73a26e1332020382fe3f332f2cffa000-p_e.jpg
13732 Midland Rd,Poway,CA,92064,32.96388,-117.03661,720000.0,2.0,3.0,1216.0,Condo,733600.0,3314.0,https://photos.zillowstatic.com/fp/07b69b2b7c6cee737f08bd81c5d6f5f1-p_e.jpg
27303 Center Loop,Santa Ysabel,CA,92070,33.212425,-116.738914,715000.0,3.0,3.0,1580.0,Single Family,698400.0,3350.0,https://photos.zillowstatic.com/fp/b25c4f785efee6f5f69414743780006e-p_e.jpg
2909 Keats St APT 12,San Diego,CA,92106,32.72742,-117.225815,709900.0,2.0,2.0,669.0,Condo,532700.0,3030.0,https://photos.zillowstatic.com/fp/06a00b22740be74abbcc45f78938ef8d-p_e.jpg
443 Maria Ave,Spring Valley,CA,91977,32.705257,-116.99397,699999.0,2.0,4.0,1200.0,Single Family,709900.0,3699.0,https://photos.zillowstatic.com/fp/4ec2e70abe0754cecad7c6d4582d04d0-p_e.jpg
1514 7th Ave UNIT 903,San Diego,CA,92101,32.721294,-117.15866,699900.0,2.0,2.0,1069.0,Condo,,,https://photos.zillowstatic.com/fp/10f1b18d807aef6cddb669a489b167dd-p_e.jpg
858 Rutgers Ave,Chula Vista,CA,91913,32.64624,-116.98468,699900.0,2.0,3.0,1509.0,Single Family,702600.0,3699.0,https://photos.zillowstatic.com/fp/3cab8ff4d1c6dfceb02c9a8a1cda3a51-p_e.jpg
1960 Buena Creek Rd,Vista,CA,92084,33.174423,-117.20607,699000.0,1.0,3.0,1312.0,Single Family,690900.0,3469.0,https://photos.zillowstatic.com/fp/213029b85be6b4f411d8a2c2167fc769-p_e.jpg
6059 Rancho Mission Rd UNIT 206,San Diego,CA,92108,32.783688,-117.1099,699000.0,2.0,3.0,1039.0,Condo,637300.0,3183.0,https://photos.zillowstatic.com/fp/7551fb9dbdf9f1a26f471f31fbb8e58e-p_e.jpg
2266 Grand Ave UNIT 23,San Diego,CA,92109,32.800922,-117.228,699000.0,2.0,2.0,886.0,Condo,704900.0,3198.0,https://photos.zillowstatic.com/fp/8d2f30e8739ba855c4abf03af009c97f-p_e.jpg
8622 Sunridge Dr,Santee,CA,92071,32.83288,-117.0236,697000.0,3.0,4.0,1110.0,Single Family,688000.0,3900.0,https://photos.zillowstatic.com/fp/bdd5b4527d9f2315b6a068e662df2178-p_e.jpg
28390 Lilac Rd,Valley Center,CA,92082,33.2252,-117.04286,695000.0,1.0,2.0,964.0,Single Family,,,https://photos.zillowstatic.com/fp/4befb931108d46ef554d99affe3703ab-p_e.jpg
"1168 N Crescent Ridge Rd, Fallbrook, CA 92028",Fallbrook,CA,92028,33.3726,-117.233986,695000,3,3,1896,Single Family,687600,3763,https://photos.zillowstatic.com/fp/e7c7500a67f288abebdbe5259f416f1c-p_e.jpg
